Customer ID,Priority Level,Time of arrival,Number of people at arrival,Which 10 min interval in day,Which day in week,Time of start of service,Departure time,Wait time,
13192,1,20497.3,10,33,0,20507.7,20510.7,10.3501,
13193,1,20497.4,11,33,0,20497.8,20501,0.408949,
13194,1,20498.3,12,33,0,20498.5,20505.2,0.204586,
13195,1,20498.7,13,33,0,20524.9,20532.3,26.1884,
13196,1,20501.3,11,34,0,20501.7,20503.1,0.455702,
13197,0,20503.3,9,34,0,20507.8,20549.4,4.49912,
13198,1,20503.6,9,34,0,20510,20521.8,6.37298,
13199,0,20503.9,10,34,0,20513.8,20523.1,9.89573,
13200,1,20504.6,10,34,0,20514.3,20523.2,9.6685,
13201,1,20506.5,10,34,0,20510.9,20527.7,4.38149,
13202,0,20507.6,11,34,0,20515.9,20521.6,8.26163,
13203,1,20508.8,12,34,0,20510.2,20515.9,1.44899,
13204,0,20510.3,12,35,0,20512.2,20515.3,1.87772,
13205,1,20511.5,11,35,0,20515,20524,3.48371,
13206,1,20513.4,11,35,0,20513.8,20513.9,0.36309,
13207,0,20514.3,11,35,0,20514.7,20533,0.360238,
13208,1,20514.9,12,35,0,20515.7,20522,0.809478,
13209,1,20515.2,13,35,0,20522.9,20528.3,7.61261,
13210,1,20515.7,13,35,0,20522.2,20530.8,6.56797,
13211,0,20517.3,13,35,0,20520.8,20532.1,3.48038,
13212,1,20517.4,14,35,0,20524.2,20524.7,6.79494,
13213,1,20517.5,15,35,0,20527.2,20531.1,9.63913,
13214,1,20517.8,16,35,0,20522.2,20523.1,4.42401,
13215,0,20520.3,17,36,0,20527,20529.4,6.72778,
13216,0,20520.4,18,36,0,20521.5,20525.5,1.0935,
13217,0,20521.1,19,36,0,20529.3,20537.9,8.23624,
13218,1,20522.3,17,36,0,20525.9,20526.7,3.60495,
13219,0,20525.3,13,36,0,20527.8,20532.3,2.52249,
13220,1,20525.5,14,36,0,20542.6,20551.6,17.1271,
13221,1,20526.6,14,36,0,20527.7,20528.1,1.12727,
13222,1,20527.1,14,36,0,20537,20555.6,9.89485,
13223,1,20527.2,15,36,0,20535.5,20536.1,8.2952,
13224,1,20528.1,14,36,0,20543.8,20544.4,15.6989,
13225,1,20531,12,37,0,20552.4,20554,21.4185,
13226,1,20532.2,11,37,0,20534.8,20540.9,2.55072,
13227,1,20534.2,9,37,0,20535.1,20537.8,0.872204,
13228,1,20537.7,9,37,0,20559,20565.7,21.2545,
13229,0,20538.1,8,37,0,20549,20551.6,10.9423,
13230,1,20541.3,8,38,0,20544.8,20559,3.55786,
13231,1,20544.4,8,38,0,20545.5,20558.9,1.10381,
13232,1,20545,9,38,0,20551.2,20562.1,6.24266,
13233,1,20545.5,10,38,0,20557,20559.1,11.4743,
13234,1,20545.6,11,38,0,20545.7,20551.9,0.108774,
13235,0,20547.9,12,38,0,20568.6,20572.4,20.671,
13236,0,20548.4,13,38,0,20553.2,20555.2,4.81752,
13237,1,20549.3,14,38,0,20550.2,20552.9,0.85051,
13238,1,20550.6,14,39,0,20557.6,20559.6,6.99169,
13239,0,20554.6,10,39,0,20558.4,20562.1,3.87075,
13240,0,20557.5,9,39,0,20560.3,20570.8,2.78165,
13241,1,20559,9,39,0,20564.2,20567.5,5.25272,
13242,1,20567.5,3,40,0,20572.5,20580.6,4.93755,
13243,0,20568.2,4,40,0,20571.6,20579.4,3.3966,
13244,1,20569,5,40,0,20571.8,20584.7,2.82425,
13245,1,20571.6,5,41,0,20584.8,20588.9,13.1789,
13246,1,20572.4,5,41,0,20601.4,20601.8,29.0006,
13247,1,20573,6,41,0,20574.7,20576.2,1.73802,
13248,1,20573.7,7,41,0,20578.1,20587,4.46027,
13249,1,20577.2,7,41,0,20589.8,20591.4,12.581,
13250,1,20577.3,8,41,0,20577.4,20590.6,0.0120962,
13251,1,20578.4,9,41,0,20585.3,20587.1,6.85157,
13252,1,20579.9,9,41,0,20581.5,20600.6,1.61913,
13253,1,20581.3,9,42,0,20585,20587.7,3.73446,
13254,1,20583.7,10,42,0,20595.1,20595.5,11.3915,
13255,1,20585,10,42,0,20590.9,20595.1,5.9432,
13256,1,20585.8,11,42,0,20590.7,20591.7,4.88363,
13257,1,20586.7,12,42,0,20591.1,20592.5,4.43697,
13258,1,20586.7,13,42,0,20589.3,20597.4,2.62623,
13259,1,20587.3,12,42,0,20591,20607.4,3.68077,
13260,0,20587.9,12,42,0,20590.2,20590.9,2.25281,
13261,0,20588.9,12,42,0,20592.4,20598.5,3.44803,
13262,1,20589.6,13,42,0,20593.7,20596.7,4.07158,
13263,1,20590.4,14,43,0,20600,20600.6,9.58308,
13264,1,20592.5,11,43,0,20595.4,20598.1,2.88476,
13265,1,20597.2,8,43,0,20607.9,20608.4,10.7566,
13266,1,20597.5,8,43,0,20622.6,20624.5,25.0864,
13267,1,20597.9,9,43,0,20598.9,20599.2,1.04265,
13268,1,20604.9,4,44,0,20605.4,20612.3,0.50416,
13269,1,20606.1,5,44,0,20607.8,20623.8,1.71401,
13270,1,20606.3,6,44,0,20614,20618.2,7.6554,
13271,1,20606.6,7,44,0,20608.5,20614.9,1.95543,
13272,1,20612.3,6,45,0,20615.4,20618.5,3.1489,
13273,0,20612.8,6,45,0,20615.9,20616.9,3.05866,
13274,1,20613,7,45,0,20626.2,20634.9,13.1789,
13275,1,20613.6,8,45,0,20616,20616,2.3576,
13276,1,20614.2,9,45,0,20614.2,20618.3,0.0326448,
13277,0,20614.3,10,45,0,20620.9,20623.4,6.58167,
13278,1,20614.7,11,45,0,20615.6,20625.2,0.929929,
13279,1,20617.5,9,45,0,20623.6,20640.1,6.14273,
13280,1,20618.2,10,45,0,20621.5,20625,3.28078,
13281,1,20619.4,8,45,0,20621.7,20622.2,2.246,
13282,1,20620.7,9,46,0,20623,20628.7,2.37708,
13283,1,20623,9,46,0,20628.4,20635.6,5.39827,
13284,1,20623.2,10,46,0,20623.2,20629.4,0.0326448,
13285,1,20623.7,10,46,0,20623.8,20628.3,0.0765375,
13286,1,20624.3,10,46,0,20628.6,20630.8,4.34232,
13287,1,20626.4,8,46,0,20637,20651.1,10.6146,
13288,1,20627.6,9,46,0,20631.4,20633.6,3.80418,
13289,1,20627.6,10,46,0,20629.2,20668,1.58414,
13290,1,20629.9,8,46,0,20636.7,20638,6.85157,
13291,1,20629.9,9,46,0,20632.7,20634.6,2.83414,
13292,1,20633.1,9,47,0,20634.9,20639.5,1.87239,
13293,1,20633.2,10,47,0,20633.3,20642.1,0.108774,
13294,0,20634.3,10,47,0,20636.9,20642.5,2.58346,
13295,1,20634.7,10,47,0,20655.6,20658.4,20.8905,
13296,1,20638.7,8,47,0,20643.3,20660.6,4.61205,
13297,1,20640.8,7,48,0,20655.1,20660.7,14.2844,
13298,0,20644.4,6,48,0,20650.1,20652.6,5.78488,
13299,1,20645.9,7,48,0,20646.3,20656,0.416309,
13300,1,20646.1,8,48,0,20648,20653.8,1.87239,
13301,1,20646.3,9,48,0,20654.7,20656.8,8.43804,
13302,1,20647,10,48,0,20654.8,20667,7.74583,
13303,1,20649.5,11,48,0,20654.8,20656.8,5.32235,
13304,1,20649.8,12,48,0,20653.1,20655.9,3.31832,
13305,1,20649.8,13,48,0,20652.3,20655.1,2.45585,
13306,1,20652.5,13,49,0,20668,20671.4,15.4448,
13307,1,20654.4,12,49,0,20654.8,20656.9,0.349666,
13308,0,20655.8,12,49,0,20659.8,20661.4,4.01094,
13309,1,20656.1,11,49,0,20666,20676,9.81475,
13310,1,20656.7,12,49,0,20658.3,20658.4,1.56152,
13311,0,20658.5,8,49,0,20663.4,20682.5,4.84517,
13312,1,20663.3,6,50,0,20668.6,20673.2,5.23643,
13313,0,20664.7,7,50,0,20669.9,20670.1,5.20651,
13315,1,20666.7,9,50,0,20672.9,20678.6,6.17471,
13316,1,20666.7,10,50,0,20672.7,20680.8,5.9614,
13317,1,20667.3,10,50,0,20686.8,20689.9,19.5025,
13318,1,20667.7,11,50,0,20680.7,20693.8,12.9726,
13319,1,20670.1,11,51,0,20678.4,20679.8,8.2952,
13320,1,20670.8,11,51,0,20673,20680.2,2.21061,
13321,0,20671.8,11,51,0,20673.2,20681.7,1.42227,
13322,1,20672.3,12,51,0,20674.5,20678,2.21904,
13323,0,20673,13,51,0,20673.1,20674.5,0.152948,
13324,0,20675.1,12,51,0,20678.5,20684.7,3.43552,
13325,1,20675.2,13,51,0,20680.8,20681.3,5.57824,
13327,1,20680.1,11,52,0,20682.4,20684.4,2.34783,
13328,1,20680.6,11,52,0,20681.2,20693.4,0.608695,
13330,1,20682.4,10,52,0,20683.8,20688.1,1.36581,
13314,1,20666.2,8,50,0,20668,20696.2,1.84851,
13326,1,20680,10,51,0,20698.8,20704.9,18.78,
13329,1,20681.1,11,52,0,20685.1,20699.8,4.02405,
13331,1,20683.6,10,52,0,20688.3,20695,4.75114,
13332,0,20684.3,11,52,0,20692.8,20697.7,8.47821,
13333,1,20685.2,10,52,0,20685.6,20701.3,0.455702,
13334,1,20688.1,11,52,0,20690.7,20713.9,2.58196,
13335,1,20689.3,11,52,0,20704.4,20712.1,15.0503,
13336,1,20689.6,12,52,0,20692.4,20695.8,2.74011,
13337,1,20691.8,12,53,0,20695.6,20705.3,3.83605,
13338,1,20694,11,53,0,20700.5,20705.2,6.49454,
13339,1,20694.1,12,53,0,20694.9,20695.6,0.774107,
13340,0,20696.2,10,53,0,20697,20697.4,0.857982,
13341,1,20697.1,10,53,0,20704.4,20709.8,7.32814,
13342,1,20698.2,9,53,0,20700.1,20713.5,1.84101,
13343,1,20702.5,8,54,0,20717.7,20727.1,15.1928,
13344,1,20704.6,9,54,0,20709.6,20718.1,4.96186,
13345,0,20704.6,10,54,0,20705.8,20705.8,1.17518,
13346,1,20706.9,7,54,0,20713.7,20718.6,6.77339,
13347,0,20707.3,8,54,0,20713.4,20763.4,6.12571,
13348,1,20707.5,9,54,0,20722.6,20727.5,15.0503,
13349,1,20710.6,9,55,0,20716.7,20717.5,6.07623,
13350,1,20712.8,9,55,0,20714.8,20722.3,2.02989,
13351,1,20717.9,7,55,0,20721.8,20740.2,3.96217,
13352,1,20718.8,6,55,0,20726.2,20731.5,7.47596,
13353,1,20719.4,7,55,0,20729.8,20732.2,10.4203,
13354,1,20719.4,8,55,0,20723.2,20728,3.81501,
13355,1,20721.3,9,56,0,20729.9,20736.2,8.53913,
13356,0,20722.6,9,56,0,20728.6,20734.8,5.95978,
13357,1,20726,10,56,0,20733.3,20736.7,7.36631,
13358,0,20726.2,11,56,0,20731.3,20732.9,5.17259,
13359,1,20727,12,56,0,20734.9,20738.1,7.86126,
13360,1,20728,11,56,0,20747.3,20753,19.3353,
13361,1,20731.6,10,57,0,20745.5,20746.6,13.914,
13362,1,20732.3,10,57,0,20732.8,20736.7,0.416309,
13363,1,20732.4,11,57,0,20732.5,20741.1,0.0832423,
13364,1,20733.9,11,57,0,20739.8,20741.5,5.89186,
13365,1,20734.5,12,57,0,20741.9,20745.4,7.39012,
13366,1,20739.8,8,57,0,20741.8,20752.4,1.90623,
13367,1,20740.1,9,58,0,20749.2,20749.8,9.05987,
13368,1,20740.6,9,58,0,20747.5,20756.8,6.9022,
13369,0,20740.6,10,58,0,20744.8,20748.5,4.16013,
13370,1,20741.1,11,58,0,20750.5,20754.5,9.44262,
13371,1,20742.1,10,58,0,20743.3,20744.2,1.21407,
13372,1,20742.3,11,58,0,20748.5,20755.6,6.14273,
13373,0,20745.9,10,58,0,20747.5,20751.2,1.63911,
13374,1,20746,11,58,0,20748.8,20750.4,2.72086,
13375,1,20746.7,11,58,0,20748.5,20749.1,1.76976,
13376,1,20746.8,12,58,0,20752.6,20766.8,5.82718,
13377,1,20748.4,13,58,0,20757.7,20764.7,9.24987,
13378,1,20748.7,13,58,0,20749.2,20753.3,0.530917,
13379,1,20752.9,9,59,0,20758.9,20762.8,5.92811,
13380,1,20753.6,8,59,0,20767.5,20781,13.8146,
13381,1,20753.8,9,59,0,20756.1,20771.2,2.32071,
13382,1,20755,9,59,0,20755.9,20762.9,0.858472,
13383,1,20756.8,9,59,0,20757,20767.3,0.250765,
13384,0,20758.8,9,59,0,20760.5,20768.3,1.72378,
13385,1,20760.3,10,60,0,20769.6,20771.6,9.35839,
13386,1,20761.2,11,60,0,20761.4,20776.2,0.277841,
13387,1,20764.3,9,60,0,20770.7,20777.1,6.39242,
13388,1,20768,7,60,0,20768.5,20769.9,0.442564,
13389,1,20768.2,8,60,0,20768.9,20773.2,0.718424,
13390,0,20772.4,5,61,0,20781,20781.1,8.65972,
13391,1,20777.3,3,61,0,20781.7,20788,4.42401,
13392,1,20777.4,4,61,0,20802.5,20807.6,25.0864,
13393,1,20780,5,62,0,20782.9,20789.6,2.87451,
13394,0,20780.5,6,62,0,20786.7,20787.2,6.18999,
13395,1,20783.6,5,62,0,20794.2,20806.9,10.5855,
13396,1,20784.6,6,62,0,20785.7,20791,1.17396,
13397,1,20788.6,5,62,0,20796.2,20803.4,7.63194,
13398,1,20788.7,6,62,0,20790.6,20796.2,1.91384,
13399,1,20789.8,6,62,0,20797.4,20804.4,7.6554,
13400,0,20797.2,5,63,0,20805.2,20815.3,7.97653,
13401,1,20801.4,6,64,0,20803.5,20808.2,2.07551,
13402,0,20802.1,7,64,0,20802.8,20815,0.643978,
13403,1,20805.3,6,64,0,20813.5,20823.4,8.24792,
13404,1,20806.7,7,64,0,20814.8,20815.2,8.07955,
13405,1,20813.3,5,65,0,20816.3,20824.6,2.95862,
13406,1,20815.3,4,65,0,20824.2,20831.5,8.84187,
13407,0,20815.7,4,65,0,20818.1,20824,2.42114,
13408,1,20815.7,5,65,0,20828.3,20835.6,12.581,
13409,0,20816.7,6,65,0,20830.9,20840.1,14.2433,
13410,0,20817.5,7,65,0,20821.8,20829.1,4.28002,
13411,1,20818.2,8,65,0,20818.5,20821.1,0.2919,
13412,1,20823.8,7,66,0,20825,20828.4,1.15074,
13413,1,20824.8,6,66,0,20833.8,20837.2,8.94801,
13414,1,20826.5,7,66,0,20827,20835.3,0.511698,
13415,1,20827.1,8,66,0,20844.8,20850.2,17.6186,
13416,1,20829.2,7,66,0,20841.6,20842.5,12.3934,
13417,1,20830.1,8,67,0,20833.7,20837.8,3.5465,
13418,0,20830.4,9,67,0,20831,20835.7,0.555832,
13419,1,20831.1,10,67,0,20834.8,20839.2,3.73446,
13420,1,20833.1,10,67,0,20844,20852.9,10.8645,
13421,1,20835.7,9,67,0,20838.2,20846.8,2.45585,
13422,0,20835.9,9,67,0,20840.7,20840.8,4.78977,
13423,1,20836.6,10,67,0,20838.8,20843.9,2.20156,
13424,1,20840.8,6,68,0,20848.9,20859.8,8.10636,
13425,1,20844.3,5,68,0,20846.6,20855,2.33845,
13426,1,20844.9,6,68,0,20845.7,20847.7,0.830729,
13427,1,20845,7,68,0,20845.6,20858.4,0.580442,
13428,1,20846,8,68,0,20850.7,20854.8,4.76404,
13429,1,20846.2,9,68,0,20860,20861.9,13.7558,
13430,0,20847.4,9,68,0,20852.8,20856.5,5.43967,
13431,1,20850,9,69,0,20893.1,20894.7,43.0922,
13432,1,20850.9,9,69,0,20855.4,20858.7,4.47242,
13433,0,20852.5,10,69,0,20852.8,20857.9,0.284911,
13434,1,20852.6,11,69,0,20855,20869.3,2.39484,
13435,0,20853.7,11,69,0,20861.3,20862.3,7.58611,
13436,0,20857,9,69,0,20869.4,20876.4,12.3965,
13437,1,20860.2,6,70,0,20867.4,20868.1,7.23064,
13438,0,20860.8,7,70,0,20866,20867.6,5.22164,
13439,1,20863.2,6,70,0,20864.5,20867.4,1.32106,
13440,1,20863.8,7,70,0,20865.9,20868.9,2.12362,
13441,1,20864.4,8,70,0,20866.1,20869.6,1.66956,
13442,1,20869.5,4,70,0,20872.2,20872.4,2.64713,
13443,0,20872.7,3,71,0,20895,20895.9,22.3644,
13444,1,20873.2,4,71,0,20876.6,20881.8,3.35079,
13445,1,20874.8,5,71,0,20876.6,20878.1,1.72913,
13446,0,20875.4,6,71,0,20899.9,20905.7,24.5516,
13447,1,20876.1,7,71,0,20876.8,20879.3,0.684216,
13448,1,20878.6,6,71,0,20882.1,20899.7,3.5687,
13449,1,20880.8,6,72,0,20900.2,20902.9,19.3353,
13450,0,20881.6,7,72,0,20891.6,20897.2,10.0451,
13451,1,20882.5,7,72,0,20892.6,20893.7,10.1154,
13452,1,20882.9,8,72,0,20884,20886.8,1.08783,
13453,1,20883.3,9,72,0,20897.5,20897.9,14.2288,
13454,1,20883.8,10,72,0,20895.3,20895.9,11.4353,
13455,0,20886.9,10,72,0,20895,20899,8.0913,
13456,1,20888.5,11,72,0,20897.8,20906,9.27375,
13457,0,20890.5,12,73,0,20899.5,20899.6,9.01201,
13458,1,20892,13,73,0,20916.8,20925.9,24.7869,
13459,1,20892.9,14,73,0,20893.9,20911.2,0.938264,
13460,1,20893.7,15,73,0,20900.1,20904.1,6.34088,
13461,1,20893.8,15,73,0,20897.6,20898.2,3.77938,
13462,1,20894.4,16,73,0,20899.3,20900.6,4.85525,
13463,1,20896.9,14,73,0,20906.3,20907.2,9.40898,
13464,0,20901.5,8,74,0,20906.6,20907.8,5.09759,
13465,1,20902,9,74,0,20909.1,20918.8,7.13808,
13466,1,20903.4,9,74,0,20903.5,20946.7,0.0832423,
13467,1,20907.5,6,74,0,20914,20916.7,6.54948,
13468,1,20908.6,6,74,0,20917.9,20920.8,9.27375,
13469,1,20909.5,7,74,0,20922.1,20922.5,12.63,
13470,0,20910.5,8,75,0,20912.5,20920.6,1.9796,
13471,1,20910.8,9,75,0,20918.5,20919.9,7.70091,
13472,1,20913,9,75,0,20917.9,20919.7,4.88363,
13473,1,20913.9,10,75,0,20914.4,20944.3,0.524915,
13474,1,20918.1,10,75,0,20924.3,20930.2,6.19038,
13475,1,20919.5,10,75,0,20921.3,20936.3,1.84101,
13476,1,20920.2,9,76,0,20921.4,20923.3,1.29792,
13477,1,20923.7,6,76,0,20962.9,20963.4,39.1836,
13478,1,20924.5,7,76,0,20933.3,20935.6,8.86556,
13479,1,20925.5,8,76,0,20925.5,20929.4,0.0639446,
13480,1,20925.5,9,76,0,20927.3,20936.4,1.78634,
13481,1,20926,9,76,0,20934.5,20934.9,8.53913,
13482,1,20928.1,10,76,0,20932.3,20934.7,4.25597,
13483,1,20933.7,9,77,0,20941.5,20946.3,7.74583,
13484,1,20934.4,10,77,0,20973.6,20979.5,39.1836,
13485,1,20934.5,11,77,0,20939.3,20939.5,4.7919,
13486,1,20935.3,10,77,0,20943.6,20946.1,8.2952,
13487,1,20936.5,8,77,0,20938.1,20941.1,1.56983,
13488,1,20937,9,77,0,20941.8,20942.2,4.8044,
13489,1,20941.4,8,78,0,20951,20957.4,9.55001,
13490,0,20941.8,9,78,0,20942.8,20949.2,0.970139,
13491,1,20944.9,8,78,0,20949.4,20954,4.47242,
13492,1,20946.6,7,78,0,20954.3,20963.4,7.76933,
13493,1,20946.7,7,78,0,20953.9,20973.4,7.15492,
13494,0,20947.3,8,78,0,20953.7,20979.2,6.41436,
13495,0,20947.9,9,78,0,20959.8,20965.5,11.8239,
13496,1,20950.5,9,79,0,20951.5,20955.9,1.01189,
13497,1,20952.6,10,79,0,20953.9,20956.7,1.32785,
13498,1,20953.8,11,79,0,20964.4,20966.5,10.5855,
13499,1,20956.1,10,79,0,20956.6,20958.5,0.511698,
13500,1,20956.3,11,79,0,20963.1,20974.2,6.83441,
13501,1,20956.9,11,79,0,20978.7,20980.1,21.8141,
13502,1,20957.4,11,79,0,20965.9,20997.7,8.55908,
13503,1,20958.4,12,79,0,20970.3,20971,11.9007,
13504,1,20959.2,12,79,0,20963.6,20964.9,4.46027,
13505,1,20959.4,13,79,0,20961.2,20966.8,1.82108,
13506,1,20962.1,14,80,0,20962.5,20963.3,0.408949,
13507,0,20962.5,15,80,0,20963.5,20971.6,0.994771,
13508,1,20964.3,13,80,0,20970.5,20978.9,6.21064,
13509,0,20965.3,13,80,0,20967.5,20980.5,2.15408,
13510,1,20965.5,14,80,0,20967.9,20968.1,2.38684,
13511,1,20969.5,11,80,0,20972.7,20993.5,3.1907,
13512,1,20969.7,12,80,0,20976.8,20978.8,7.1185,
13513,1,20970.9,13,81,0,20974.2,20978.9,3.36148,
13514,1,20973.3,12,81,0,20973.3,20981.9,0.0189217,
13515,1,20973.9,12,81,0,20978.7,20992.6,4.73825,
13516,1,20974.2,13,81,0,20990,20992.2,15.7823,
13517,1,20974.7,13,81,0,20976.2,20988.3,1.47034,
13518,1,20976,14,81,0,20983.3,20987.4,7.26745,
13519,0,20976.8,15,81,0,20988.9,21011.8,12.1283,
13520,1,20977.2,16,81,0,20984.3,21002.6,7.19388,
13521,1,20978.7,17,81,0,20983.6,20988.4,4.92527,
13522,0,20979.1,15,81,0,20990.1,20991.5,11.0472,
13523,1,20979.6,14,81,0,20979.8,20980,0.2919,
13524,0,20980,14,82,0,20985.2,20989.7,5.22164,
13525,1,20980.4,14,82,0,20982.8,20991,2.45585,
13526,1,20981.5,14,82,0,20982.1,20986.3,0.616849,
13527,1,20982.1,14,82,0,20983.1,20990.7,0.960358,
13528,0,20987.1,14,82,0,20988.3,20988.5,1.27723,
13529,1,20987.7,14,82,0,20991.7,20992.4,3.95005,
13530,1,20992,8,83,0,20993.4,20998.3,1.48729,
13531,1,20992.7,6,83,0,20994.3,20995.7,1.58414,
13532,1,20993.3,7,83,0,20995.1,20997.5,1.84851,
13533,1,20994.2,7,83,0,20994.3,21004.9,0.0977718,
13534,1,20994.2,8,83,0,20997.1,21001.8,2.87451,
13535,1,20994.3,9,83,0,21011.3,21013.8,16.9701,
13536,1,20997.4,9,83,0,20997.7,20997.8,0.285374,
13537,0,20998,7,83,0,21011,21014.6,12.9638,
13538,1,21000.2,7,84,0,21002,21004.2,1.77799,
13539,1,21005.7,4,84,0,21017.4,21018.9,11.7022,
13540,1,21012.3,4,85,0,21015.7,21021.8,3.36148,
13541,1,21013.6,5,85,0,21015.4,21018.3,1.81106,
13542,1,21014.2,5,85,0,21017.4,21030,3.1489,
13543,1,21015.1,5,85,0,21024.7,21026.5,9.63913,
13544,0,21016,6,85,0,21017.4,21024.9,1.42227,
13545,1,21016.6,7,85,0,21021.6,21024.8,4.94897,
13546,1,21016.6,8,85,0,21017.4,21021.4,0.744937,
13547,1,21016.9,9,85,0,21021.2,21036.4,4.26716,
13548,0,21017.3,10,85,0,21025,21026.6,7.71552,
13549,0,21019,9,85,0,21022,21023.7,2.98678,
13550,0,21019.6,10,85,0,21041.9,21044.7,22.3644,
13551,1,21020.2,11,86,0,21033.1,21038.6,12.9726,
13552,0,21021.7,11,86,0,21028.8,21030.4,7.17473,
13553,0,21022.1,11,86,0,21022.6,21024.6,0.417086,
13554,1,21023.4,12,86,0,21046.4,21054.4,23.0441,
13555,0,21025.2,9,86,0,21026.9,21041.2,1.69542,
13556,0,21025.8,10,86,0,21032.7,21036,6.849,
13557,1,21028.3,9,86,0,21032.3,21037.4,4.05869,
13558,1,21029.6,10,86,0,21030,21073.8,0.33138,
13559,1,21030.2,10,87,0,21034.3,21035.7,4.09616,
13560,1,21037.5,6,87,0,21047.1,21051.4,9.58308,
13561,1,21038.3,7,87,0,21061.6,21066.1,23.2703,
13562,0,21038.7,7,87,0,21040.6,21056.8,1.89608,
13563,1,21041.7,7,88,0,21046.2,21051.8,4.42401,
13564,1,21045.4,7,88,0,21050.2,21058,4.85525,
13565,1,21046.9,8,88,0,21054.6,21054.7,7.67764,
13566,1,21049.5,9,88,0,21051.4,21066.5,1.95543,
13567,1,21050.8,10,89,0,21064.4,21071.2,13.6014,
13568,1,21051.8,10,89,0,21053.3,21061.7,1.48074,
13569,0,21052,10,89,0,21055.1,21085.6,3.03913,
13570,0,21052.1,11,89,0,21052.4,21078.8,0.253466,
13571,1,21053.1,12,89,0,21061.4,21065.5,8.2952,
13572,1,21055.4,11,89,0,21060.9,21061.8,5.49094,
13573,1,21059.5,10,89,0,21062,21067.8,2.43832,
13574,0,21063,9,90,0,21063,21080.4,0.0146241,
13575,1,21064.7,10,90,0,21078.4,21081.4,13.7558,
13576,1,21065.7,10,90,0,21066,21067.5,0.323702,
13577,0,21065.9,11,90,0,21072.8,21077.3,6.849,
13578,0,21068.6,8,90,0,21068.9,21070.6,0.308199,
13579,1,21075,6,91,0,21079.1,21081,4.10914,
13580,1,21076.2,7,91,0,21089.8,21092.2,13.6014,
13581,1,21081.8,3,92,0,21084.2,21084.4,2.39484,
13582,1,21082.6,4,92,0,21085.1,21085.5,2.46527,
13583,1,21088.1,2,92,0,21100.2,21100.3,12.0887,
13584,1,21088.2,3,92,0,21103,21104.4,14.8,
13585,1,21091.8,4,93,0,21096.9,21101.4,5.14079,
13586,1,21092.3,4,93,0,21096.2,21099.3,3.96217,
13587,1,21092.8,5,93,0,21093,21101.1,0.243757,
13588,1,21093.8,6,93,0,21117.4,21118.4,23.5418,
13589,1,21093.9,7,93,0,21095.8,21099.8,1.82108,
13590,1,21094.7,8,93,0,21102.9,21132.1,8.27482,
13591,1,21096.6,9,93,0,21096.9,21120.2,0.337789,
13592,1,21102.5,5,94,0,21105.6,21119.5,3.02763,
13593,1,21102.6,6,94,0,21117.5,21133.3,14.8577,
13594,1,21102.6,7,94,0,21105.5,21110.2,2.87451,
13595,1,21103.2,8,94,0,21103.3,21104.3,0.120207,
13596,1,21103.4,9,94,0,21105.1,21111.1,1.68508,
13597,0,21104.2,10,94,0,21105.8,21115.5,1.59303,
13598,0,21104.7,9,94,0,21108.2,21108.7,3.56171,
13599,0,21106.6,10,94,0,21114.6,21137.7,8.02241,
13600,1,21106.9,11,94,0,21110.7,21119.8,3.74613,
13601,1,21107.3,12,94,0,21113.1,21117.6,5.82718,
13602,0,21107.7,13,94,0,21116.6,21123.1,8.91285,
13603,1,21109.2,13,94,0,21124.2,21152.7,14.929,
13604,1,21110.5,13,95,0,21114.9,21120.1,4.46027,
13605,1,21111.7,13,95,0,21120.8,21126.8,9.13722,
13606,1,21112.9,14,95,0,21119.6,21127.6,6.6803,
13607,1,21116.5,14,95,0,21117.2,21117.3,0.704679,
13608,1,21117.2,15,95,0,21121,21133.7,3.8593,
13609,1,21118.6,13,95,0,21118.7,21119.5,0.126806,
13610,1,21120.3,9,96,0,21121,21123.5,0.737841,
13611,1,21121.7,10,96,0,21134,21137.3,12.268,
13612,0,21121.9,11,96,0,21134.8,21142.3,12.8286,
13613,1,21122.3,12,96,0,21127.6,21146.6,5.33785,
13614,0,21123.4,12,96,0,21134.2,21145,10.7831,
13615,1,21124.9,12,96,0,21127.8,21129.3,2.86497,
13616,1,21126.7,13,96,0,21139.7,21151.4,13.0217,
13617,1,21129,12,96,0,21130.9,21132.6,1.81106,
13618,1,21130.6,12,97,0,21138.3,21138.6,7.67764,
13619,1,21131.7,13,97,0,21141.8,21156.3,10.0832,
13620,0,21133.3,12,97,0,21136.3,21137.6,3.04789,
13621,1,21135.1,11,97,0,21135.9,21150.8,0.858472,
13622,1,21136.9,12,97,0,21140.5,21143.4,3.61603,
13623,0,21139.7,9,97,0,21140.2,21147.8,0.456043,
13624,1,21140.9,10,98,0,21141.9,21146.8,1.03506,
13625,1,21141,11,98,0,21146.7,21158.1,5.73156,
13626,0,21141.2,12,98,0,21141.2,21146.5,0,
13627,1,21141.3,13,98,0,21150.6,21156.4,9.30181,
13628,0,21144.4,12,98,0,21155.2,21162.8,10.8128,
13629,1,21147.7,9,98,0,21153.9,21167.1,6.19038,
13630,1,21148.3,9,98,0,21148.5,21180.2,0.223475,
13631,1,21149.3,10,98,0,21158.2,21160.3,8.94801,
13632,0,21150.9,10,99,0,21151.3,21160.6,0.43335,
13633,0,21154.3,9,99,0,21164.5,21179.2,10.2154,
13634,1,21159.2,7,99,0,21162.9,21164.7,3.61603,
